163;0,001819
164;0,001833
165;0,001896
166;0,001906
167;0,002000
168;0,001914
169;0,001977
170;0,001972
171;0,002060
172;0,002032
173;0,002946
174;0,002184
175;0,002181
176;0,002154
177;0,002075
178;0,002129
179;0,002177
180;0,002183
181;0,002168
182;0,002624
183;0,002592
184;0,002310
185;0,002315
186;0,002382
187;0,002352
188;0,002406
189;0,002510
190;0,002433
191;0,002456
192;0,002478
193;0,002504
194;0,002511
195;0,003234
196;0,002777
197;0,002551
198;0,002588
199;0,002585
200;0,002668
201;0,002669
202;0,002694
203;0,002684
204;0,002761
205;0,002766
206;0,002804
207;0,003052
208;0,002815
209;0,002887
210;0,002903
211;0,003364
212;0,002969
213;0,003006
214;0,003030
215;0,003021
216;0,003070
217;0,003262
218;0,003122
219;0,003133
220;0,003195
221;0,003201
222;0,003258
223;0,003272
224;0,003306
225;0,003319
226;0,003378
227;0,003465
228;0,003403
229;0,003469
230;0,003457
231;0,003879
232;0,003641
233;0,003602
234;0,003629
235;0,003688
236;0,003772
237;0,003726
238;0,003767
239;0,003764
240;0,004338
241;0,003974
242;0,004007
243;0,004296
244;0,009252
245;0,004214
246;0,004947
247;0,004201
248;0,005347
249;0,004365
250;0,005877
251;0,004275
252;0,004967
253;0,005007
254;0,005121
255;0,004678
256;0,004609
257;0,004393
258;0,004705
259;0,004652
260;0,004618
261;0,004537
262;0,004706
263;0,004670
264;0,004691
265;0,004753
266;0,004767
267;0,004956
268;0,004841
269;0,004850
270;0,005016
271;0,004955
272;0,005097
273;0,005135
274;0,005016
275;0,005122
276;0,005110
277;0,005160
278;0,005161
279;0,005387
280;0,005271
281;0,005306
282;0,006017
283;0,007270
284;0,005863
285;0,007607
286;0,007798
287;0,008195
288;0,006618
289;0,005924
290;0,011054
291;0,008697
292;0,006310
293;0,006546
294;0,008321
295;0,007745
296;0,007519
297;0,006833
298;0,006080
299;0,007132
300;0,006646
301;0,006918
302;0,006002
303;0,006939
304;0,006430
305;0,006335
306;0,006510
307;0,006617
308;0,009544
309;0,006537
310;0,006645
311;0,007204
312;0,006844
313;0,006746
314;0,006649
315;0,006814
316;0,006785
317;0,006972
318;0,006885
319;0,007903
320;0,006770
321;0,007059
322;0,006830
323;0,007163
324;0,007640
325;0,007211
326;0,007098
327;0,007201
328;0,008515
329;0,007608
330;0,007379
331;0,007725
332;0,007937
333;0,007585
334;0,008076
335;0,007603
336;0,007596
337;0,007738
338;0,008790
339;0,007674
340;0,010116
341;0,007885
342;0,008098
343;0,008286
344;0,008610
345;0,008111
346;0,007972
347;0,008247
348;0,008431
349;0,008199
350;0,008212
351;0,009255
352;0,008215
353;0,008270
354;0,008320
355;0,008732
356;0,008828
357;0,010251
358;0,009083
359;0,009990
360;0,009319
361;0,009967
362;0,010085
363;0,009073
364;0,010038
365;0,008993
366;0,010485
367;0,009937
368;0,009601
369;0,010417
370;0,009383
371;0,009811
372;0,010347
373;0,009888
374;0,010084
375;0,009648
376;0,010584
377;0,010660
378;0,009938
379;0,010674
380;0,011006
381;0,010851
382;0,011355
383;0,010639
384;0,010682
385;0,010804
386;0,010499
387;0,010824
388;0,011148
389;0,011125
390;0,011925
391;0,012033
392;0,012042
393;0,010606
394;0,011608
395;0,011550
396;0,010735
397;0,011782
398;0,011651
399;0,011028
400;0,011958
401;0,012641
402;0,011867
403;0,011513
404;0,012288
405;0,011873
406;0,011703
407;0,011735
408;0,012529
409;0,011883
410;0,011786
411;0,011962
412;0,012275
413;0,012467
414;0,011911
415;0,013234
416;0,012864
417;0,012475
418;0,012371
419;0,013424
420;0,012809
421;0,012953
422;0,013529
423;0,012429
424;0,014645
425;0,014806
426;0,013606
427;0,013890
428;0,013192
429;0,013470
430;0,012918
431;0,013096
432;0,015470
433;0,013190
434;0,013172
435;0,013292
436;0,012810
437;0,012952
438;0,013052
439;0,013124
440;0,013243
441;0,013400
442;0,013139
443;0,013803
444;0,013597
445;0,013546
446;0,013617
447;0,013593
448;0,013952
449;0,013823
450;0,014551
451;0,014534
452;0,014428
453;0,014671
454;0,014664
455;0,014813
456;0,016451
457;0,017370
458;0,016519
459;0,016012
460;0,016499
461;0,017886
462;0,017084
463;0,018639
464;0,017009
465;0,016654
466;0,017685
467;0,018616
468;0,016788
469;0,018918
470;0,018819
471;0,016940
472;0,016649
473;0,019338
474;0,016284
475;0,017759
476;0,020075
477;0,018613
478;0,016864
479;0,017549
480;0,017783
481;0,017161
482;0,016745
483;0,016839
484;0,016901
485;0,016261
486;0,016578
487;0,016471
488;0,016540
489;0,016933
490;0,016925
491;0,017349
492;0,016723
493;0,016938
494;0,016827
495;0,021634
496;0,019122
497;0,019641
498;0,018853
499;0,019039
500;0,019258
501;0,019481
502;0,019947
503;0,018484
504;0,020626
505;0,018248
506;0,018211
507;0,018531
508;0,019033
509;0,018339
510;0,021980
511;0,019113
512;0,018703
513;0,018913
514;0,018716
515;0,018374
516;0,018942
517;0,018723
518;0,018684
519;0,018832
520;0,019110
521;0,019195
522;0,019032
523;0,021922
524;0,023062
525;0,021107
526;0,020653
527;0,020854
528;0,022478
529;0,020745
530;0,020274
531;0,021093
532;0,021542
533;0,022327
534;0,022190
535;0,022330
536;0,023571
537;0,021929
538;0,026748
539;0,034644
540;0,059561
541;0,033225
542;0,031273
543;0,023450
544;0,026492
545;0,024162
546;0,023228
547;0,022230
548;0,022073
549;0,022508
550;0,022470
551;0,023099
552;0,027656
553;0,022179
554;0,021624
555;0,021709
556;0,025698
557;0,022429
558;0,023659
559;0,024441
560;0,023044
561;0,023336
562;0,023872
563;0,023229
564;0,023429
565;0,023616
566;0,026223
567;0,024579
568;0,025101
569;0,023095
570;0,028142
571;0,023142
572;0,023169
573;0,023686
574;0,023279
575;0,024261
576;0,023558
577;0,025420
578;0,024191
579;0,025487
580;0,029733
581;0,028333
582;0,026099
583;0,030407
584;0,028130
585;0,024617
586;0,024263
587;0,024803
588;0,024935
589;0,025103
590;0,024880
591;0,025158
592;0,024842
593;0,025382
594;0,027449
595;0,027139
596;0,028418
597;0,025392
598;0,028016
599;0,027485
600;0,028692
601;0,028538
602;0,027465
603;0,028846
604;0,026715
605;0,027403
606;0,032667
607;0,030143
608;0,027081
609;0,027061
610;0,031753
611;0,036395
612;0,034099
613;0,034628
614;0,029254
615;0,028024
616;0,027985
617;0,027864
618;0,026835
619;0,028098
620;0,031257
621;0,029484
622;0,028238
623;0,027997
624;0,027681
625;0,028158
626;0,028030
627;0,028533
628;0,028753
629;0,028999
630;0,031066
631;0,030465
632;0,036825
633;0,036880
634;0,033514
635;0,030204
636;0,032629
637;0,032528
638;0,030279
639;0,030252
640;0,031940
641;0,029738
642;0,029281
643;0,029001
644;0,029311
645;0,029282
646;0,032478
647;0,030736
648;0,033036
649;0,036776
650;0,034993
651;0,034675
652;0,035060
653;0,032635
654;0,030295
655;0,030322
656;0,030669
657;0,030569
658;0,030495
659;0,031774
660;0,031853
661;0,034746
662;0,035847
663;0,037619
664;0,035559
665;0,035901
666;0,036164
667;0,031893
668;0,032797
669;0,032772
670;0,034182
671;0,035854
672;0,033464
673;0,034179
674;0,032871
675;0,035620
676;0,037577
677;0,034160
678;0,035847
679;0,033287
680;0,034032
681;0,034221
682;0,034272
683;0,034196
684;0,034384
685;0,033584
686;0,032850
687;0,033441
688;0,034015
689;0,034739
690;0,036671
691;0,034792
692;0,034309
693;0,035813
694;0,035650
695;0,049077
696;0,048561
697;0,039655
698;0,040861
699;0,040095
700;0,038807
701;0,039391
702;0,037752
703;0,035258
704;0,036663
705;0,036295
706;0,038606
707;0,039190
708;0,038101
709;0,038536
710;0,036285
711;0,038209
712;0,042649
713;0,043590
714;0,039625
715;0,039311
716;0,043118
717;0,037533
718;0,036710
719;0,040126
720;0,038236
721;0,040793
722;0,039598
723;0,041399
724;0,038411
725;0,037349
726;0,037235
727;0,037029
728;0,036953
729;0,037287
730;0,038853
731;0,042946
732;0,041662
733;0,043403
734;0,039274
735;0,040041
736;0,037911
737;0,038436
738;0,038967
739;0,040905
740;0,046109
741;0,045832
742;0,046587
743;0,040829
744;0,042929
745;0,046355
746;0,043235
747;0,043665
748;0,045163
749;0,042115
750;0,043586
751;0,040282
752;0,040526
753;0,041542
754;0,043026
755;0,042615
756;0,042171
757;0,042774
758;0,042038
759;0,043331
760;0,041260
761;0,042804
762;0,052374
763;0,049740
764;0,053901
765;0,043301
766;0,047285
767;0,045399
768;0,041727
769;0,042062
770;0,041061
771;0,043116
772;0,044960
773;0,060658
774;0,053918
775;0,054098
776;0,049212
777;0,047549
778;0,042655
779;0,043051
780;0,046730
781;0,049059
782;0,053559
783;0,051121
784;0,047747
785;0,049859
786;0,048087
787;0,046990
788;0,048017
789;0,046377
790;0,045918
791;0,046230
792;0,046371
793;0,045368
794;0,045584
795;0,045812
796;0,046051
797;0,047511
798;0,049508
799;0,047345
800;0,050322
801;0,052283
802;0,050371
803;0,058303
804;0,053996
805;0,049357
806;0,049883
807;0,050029
808;0,045723
809;0,046250
810;0,048529
811;0,067774
812;0,058671
813;0,051886
814;0,048172
815;0,050432
816;0,055317
817;0,055286
818;0,052363
819;0,054581
820;0,052542
821;0,052206
822;0,051257
823;0,052585
824;0,054499
825;0,052343
826;0,050364
827;0,050461
828;0,049160
829;0,053343
830;0,053864
831;0,052753
832;0,052836
833;0,054420
834;0,049078
835;0,049422
836;0,051452
837;0,051832
838;0,053432
839;0,054528
840;0,051872
841;0,052771
842;0,055396
843;0,074838
844;0,070729
845;0,100521
846;0,061361
847;0,055437
848;0,058657
849;0,053074
850;0,057253
851;0,061493
852;0,056396
853;0,054755
854;0,061162
855;0,056401
856;0,056097
857;0,053474
858;0,054919
859;0,053869
860;0,058187
861;0,063358
862;0,063196
863;0,060104
864;0,053589
865;0,053578
866;0,053156
867;0,060494
868;0,068565
869;0,062058
870;0,055459
871;0,057841
872;0,056946
873;0,060569
874;0,060779
875;0,060151
876;0,064844
877;0,058895
878;0,060218
879;0,062048
880;0,066886
881;0,058965
882;0,060461
883;0,060339
884;0,056692
885;0,057043
886;0,058317
887;0,060714
888;0,062138
889;0,060050
890;0,061625
891;0,065573
892;0,061680
893;0,060667
894;0,062924
895;0,058308
896;0,058241
897;0,061576
898;0,065428
899;0,064766
900;0,065319
901;0,061837
902;0,066410
903;0,066254
904;0,067204
905;0,063312
906;0,064268
907;0,071188
908;0,060307
909;0,061501
910;0,063698
911;0,064236
912;0,062581
913;0,066110
914;0,068498
915;0,072595
916;0,064486
917;0,068042
918;0,066015
919;0,062763
920;0,071323
921;0,079334
922;0,066107
923;0,073879
924;0,072534
925;0,075721
926;0,079675
927;0,064715
928;0,064747
929;0,063457
930;0,067743
931;0,066743
932;0,065971
933;0,065905
934;0,065743
935;0,067555
936;0,069956
937;0,066121
938;0,088375
939;0,068346
940;0,063398
941;0,063282
942;0,064506
943;0,072483
944;0,065000
945;0,063983
946;0,064297
947;0,064995
948;0,064857
949;0,066112
950;0,071396
951;0,074585
952;0,073159
953;0,068436
954;0,071249
955;0,074194
956;0,068753
957;0,070279
958;0,069033
959;0,068445
960;0,071985
961;0,073726
962;0,068050
963;0,067578
964;0,068323
965;0,070039
966;0,084615
967;0,090841
968;0,069765
969;0,069789
970;0,067790
971;0,066905
972;0,067770
973;0,079324
974;0,076128
975;0,080574
976;0,076907
977;0,072645
978;0,079372
979;0,077288
980;0,072620
981;0,075773
982;0,074284
983;0,076956
984;0,070479
985;0,070660
986;0,076555
987;0,071149
988;0,070149
989;0,069966
990;0,070466
991;0,070321
992;0,071754
993;0,075470
994;0,073935
995;0,072007
996;0,071322
997;0,070951
998;0,071501
999;0,071752
1000;0,075413
1001;0,071923
1002;0,073944
1003;0,074989
1004;0,071578
1005;0,072750
1006;0,073387
1007;0,077338
1008;0,074804
1009;0,077208
1010;0,081864
1011;0,090508
1012;0,079511
1013;0,078653
1014;0,075794
1015;0,085535
1016;0,087931
1017;0,080697
1018;0,077861
1019;0,080908
1020;0,084777
1021;0,082478
1022;0,090911
1023;0,084496
1024;0,082618
1025;0,091857
1026;0,090752
1027;0,082147
1028;0,081781
1029;0,076316
1030;0,075993
1031;0,083810
1032;0,076150
1033;0,075791
1034;0,076028
1035;0,078018
1036;0,076947
1037;0,076646
1038;0,078863
1039;0,078350
1040;0,076633
1041;0,078039
1042;0,078591
1043;0,078629
1044;0,083302
1045;0,077523
1046;0,078806
1047;0,080155
1048;0,081368
1049;0,079952
1050;0,082343
1051;0,078870
1052;0,079470
1053;0,078753
1054;0,081544
1055;0,080955
1056;0,083641
1057;0,081212
1058;0,080715
1059;0,079785
1060;0,080183
1061;0,080296
1062;0,082100
1063;0,083702
1064;0,083089
1065;0,081658
1066;0,081141
1067;0,081884
1068;0,083148
1069;0,084448
1070;0,081906
1071;0,082725
1072;0,081542
1073;0,082121
1074;0,083076
1075;0,088797
1076;0,088125
1077;0,082287
1078;0,082607
1079;0,082402
1080;0,085512
1081;0,086928
1082;0,083479
1083;0,084747
1084;0,083281
1085;0,083096
1086;0,085267
1087;0,088696
1088;0,084581
1089;0,085241
1090;0,091100
1091;0,087195
1092;0,090787
1093;0,089557
1094;0,085812
1095;0,086172
1096;0,086004
1097;0,085651
1098;0,088985
1099;0,089665
1100;0,087302
1101;0,087099
1102;0,087343
1103;0,087714
1104;0,093960
1105;0,090956
1106;0,089527
1107;0,087495
1108;0,087409
1109;0,089598
1110;0,088277
1111;0,089148
1112;0,089884
1113;0,088075
1114;0,090147
1115;0,096672
1116;0,089358
1117;0,089949
1118;0,089558
1119;0,089194
1120;0,094303
1121;0,091409
1122;0,090925
1123;0,092553
1124;0,090891
1125;0,091031
1126;0,094681
1127;0,091688
1128;0,093650
1129;0,092609
1130;0,092347
1131;0,096610
1132;0,092652
1133;0,092764
1134;0,094598
1135;0,091776
1136;0,101439
1137;0,097970
1138;0,092601
1139;0,092844
1140;0,095781
1141;0,096532
1142;0,095806
1143;0,094434
1144;0,093729
1145;0,097455
1146;0,094693
1147;0,098768
1148;0,095362
1149;0,095231
1150;0,094824
1151;0,097158
1152;0,099844
1153;0,097180
1154;0,097598
1155;0,094686
1156;0,096909
1157;0,100495
1158;0,098533
1159;0,095310
1160;0,098320
1161;0,096949
1162;0,101980
1163;0,099690
1164;0,096463
1165;0,097611
1166;0,097724
1167;0,100374
1168;0,099212
1169;0,098888
1170;0,096935
1171;0,099520
1172;0,100720
1173;0,099398
1174;0,100966
1175;0,099525
1176;0,097872
1177;0,100509
1178;0,100066
1179;0,101994
1180;0,099957
1181;0,101870
1182;0,103581
1183;0,104645
1184;0,104512
1185;0,100813
1186;0,101528
1187;0,104259
1188;0,103551
1189;0,101629
1190;0,102123
1191;0,102505
1192;0,105079
1193;0,103739
1194;0,102130
1195;0,102681
1196;0,109398
1197;0,105812
1198;0,106726
1199;0,103978
1200;0,102779
1201;0,106471
1202;0,104739
1203;0,105955
1204;0,103522
1205;0,104266
1206;0,105012
1207;0,105201
1208;0,110277
1209;0,105606
1210;0,111463
1211;0,110807
1212;0,108137
1213;0,105595
1214;0,105388
1215;0,106198
1216;0,110166
1217;0,108824
1218;0,111131
1219;0,108621
1220;0,108979
1221;0,107194
1222;0,107162
1223;0,111791
1224;0,106540
1225;0,117384
1226;0,108439
1227;0,108254
1228;0,110956
1229;0,110305
1230;0,109627
1231;0,109099
1232;0,109778
1233;0,112662
1234;0,111709
1235;0,110566
1236;0,111768
1237;0,117566
1238;0,111777
1239;0,113422
1240;0,109820
1241;0,109932
1242;0,112264
1243;0,115928
1244;0,113355
1245;0,111240
1246;0,114654
1247;0,117474
1248;0,113126
1249;0,111175
1250;0,111791
1251;0,115003
1252;0,112564
1253;0,113710
1254;0,114488
1255;0,113872
1256;0,116022
1257;0,113847
1258;0,112743
1259;0,113301
1260;0,118043
1261;0,114594
1262;0,115504
1263;0,115387
1264;0,117419
1265;0,117730
1266;0,115114
1267;0,113671
1268;0,116272
1269;0,119668
1270;0,118653
1271;0,117713
1272;0,117097
1273;0,118677
1274;0,120100
1275;0,117129
1276;0,117982
1277;0,122062
1278;0,120332
1279;0,126376
1280;0,118113
1281;0,122092
1282;0,120348
1283;0,121654
1284;0,119393
1285;0,119596
1286;0,134634
1287;0,123261
1288;0,119132
1289;0,121123
1290;0,122691
1291;0,120280
1292;0,120633
1293;0,119883
1294;0,123453
1295;0,121223
1296;0,124958
1297;0,123295
1298;0,126048
1299;0,121395
1300;0,123688
1301;0,123005
1302;0,134758
1303;0,120734
1304;0,126112
1305;0,125402
1306;0,124834
1307;0,124155
1308;0,123755
1309;0,125425
1310;0,139181
1311;0,125823
1312;0,124262
1313;0,128592
1314;0,125938
1315;0,129179
1316;0,125634
1317;0,131137
1318;0,134765
1319;0,123843
1320;0,128569
1321;0,128659
1322;0,128179
1323;0,127734
1324;0,125816
1325;0,130577
1326;0,128185
1327;0,125301
1328;0,129295
1329;0,134510
1330;0,129692
1331;0,127797
1332;0,128020
1333;0,133321
1334;0,129094
1335;0,129876
1336;0,129738
1337;0,138064
1338;0,131445
1339;0,129563
1340;0,134609
1341;0,135127
1342;0,132212
1343;0,133810
1344;0,137919
1345;0,135361
1346;0,132105
1347;0,132464
1348;0,133794
1349;0,133105
1350;0,132633
1351;0,133416
1352;0,136109
1353;0,134455
1354;0,133118
1355;0,134885
1356;0,135251
1357;0,136553
1358;0,136743
1359;0,143287
1360;0,140433
1361;0,139487
1362;0,135388
1363;0,139413
1364;0,136235
1365;0,137046
1366;0,141259
1367;0,135492
1368;0,133668
1369;0,137933
1370;0,140232
1371;0,136511
1372;0,138058
1373;0,140443
1374;0,139132
1375;0,136885
1376;0,141833
1377;0,142040
1378;0,138582
1379;0,149680
1380;0,166339
1381;0,163199
1382;0,140721
1383;0,144401
1384;0,179294
1385;0,162602
1386;0,155853
1387;0,167241
1388;0,154250
1389;0,153534
1390;0,180065
1391;0,224623
1392;0,141426
1393;0,162219
1394;0,161852
1395;0,153395
1396;0,173241
1397;0,166483
1398;0,153803
1399;0,160566
1400;0,162514
1401;0,150736
1402;0,150299
1403;0,152060
1404;0,198901
1405;0,167941
1406;0,178028
1407;0,169549
1408;0,149599
1409;0,147149
1410;0,152030
1411;0,162850
1412;0,163305
1413;0,178218
1414;0,146014
1415;0,158314
1416;0,169492
1417;0,157227
1418;0,171168
1419;0,157396
1420;0,176848
1421;0,166620
1422;0,153417
1423;0,149604
1424;0,164851
1425;0,163269
1426;0,152500
1427;0,152200
1428;0,148361
1429;0,149014
1430;0,151812
1431;0,164145
1432;0,179423
1433;0,172357
1434;0,176209
1435;0,151626
1436;0,170544
1437;0,169823
1438;0,159519
1439;0,172522
1440;0,176530
1441;0,165484
1442;0,182240
1443;0,167753
1444;0,165835
1445;0,168539
1446;0,151609
1447;0,164894
1448;0,153841
1449;0,153981
1450;0,155802
1451;0,152907
1452;0,155794
1453;0,158631
1454;0,157429
1455;0,159392
1456;0,164365
1457;0,169467
1458;0,181661
1459;0,162129
1460;0,154899
1461;0,173230
1462;0,178606
1463;0,174497
1464;0,189860
1465;0,175623
1466;0,177140
1467;0,171434
1468;0,248485
1469;0,157322
1470;0,159474
1471;0,180134
1472;0,204601
1473;0,185725
1474;0,183110
1475;0,174171
1476;0,171554
1477;0,210395
1478;0,143315
1479;0,161517
1480;0,157344
1481;0,192736
1482;0,247440
1483;0,216250
1484;0,184207
1485;0,200330
1486;0,179325
1487;0,183119
1488;0,163255
1489;0,162685
1490;0,174304
1491;0,186974
1492;0,162006
1493;0,180232
1494;0,260896
1495;0,232240
1496;0,175218
1497;0,231972
1498;0,249550
1499;0,197352
1500;0,287041
1501;0,214205
1502;0,209231
1503;0,324352
1504;0,191817
1505;0,189445
1506;0,171085
1507;0,184587
1508;0,178857
1509;0,199693
1510;0,218649
1511;0,200257
1512;0,179373
1513;0,216231
1514;0,190128
1515;0,184162
1516;0,184621
1517;0,206129
1518;0,191392
1519;0,186705
1520;0,172752
1521;0,219734
1522;0,252554
1523;0,170845
1524;0,197022
1525;0,185626
1526;0,185568
1527;0,178767
1528;0,196160
1529;0,186763
1530;0,176802
1531;0,213881
1532;0,173916
1533;0,169238
1534;0,171712
1535;0,194214
1536;0,213505
1537;0,207838
1538;0,189588
1539;0,209674
1540;0,201411
1541;0,203234
1542;0,209023
1543;0,177325
1544;0,175548
1545;0,173472
1546;0,174521
1547;0,173585
1548;0,176532
1549;0,179275
1550;0,217911
1551;0,176445
1552;0,198801
1553;0,201069
1554;0,199093
1555;0,218261
1556;0,217755
1557;0,205290
1558;0,192931
1559;0,196658
1560;0,199375
1561;0,181606
1562;0,190692
1563;0,212664
1564;0,187456
1565;0,189235
1566;0,181229
1567;0,187699
1568;0,232025
1569;0,212506
1570;0,204744
1571;0,195099
1572;0,179991
1573;0,185369
1574;0,191839
1575;0,208887
1576;0,180769
1577;0,181751
1578;0,210361
1579;0,212207
1580;0,199023
1581;0,205505
1582;0,196557
1583;0,200946
1584;0,211899
1585;0,198116
1586;0,223684
1587;0,209361
1588;0,194582
1589;0,183817
1590;0,184816
1591;0,214198
1592;0,215948
1593;0,208595
1594;0,211839
1595;0,231106
1596;0,213639
1597;0,219194
1598;0,227243
1599;0,232227
1600;0,219609
1601;0,195009
1602;0,221381
1603;0,222572
1604;0,207186
1605;0,198066
1606;0,199199
1607;0,251981
1608;0,217000
1609;0,214962
1610;0,231116
1611;0,229670
1612;0,192329
1613;0,194667
1614;0,224684
1615;0,196461
1616;0,221387
1617;0,206682
1618;0,224422
1619;0,223178
1620;0,200041
1621;0,202728
1622;0,232681
1623;0,209417
1624;0,234735
1625;0,224400
1626;0,225523
1627;0,193334
1628;0,204558
1629;0,197597
1630;0,230380
1631;0,202782
1632;0,205934
1633;0,209089
1634;0,214186
1635;0,215171
1636;0,218812
1637;0,224994
1638;0,210570
1639;0,235335
1640;0,212781
1641;0,198344
1642;0,228243
1643;0,207864
1644;0,231728
1645;0,200632
1646;0,210594
1647;0,211406
1648;0,254017
1649;0,235453
1650;0,203789
1651;0,207243
1652;0,221107
1653;0,223532
1654;0,217937
1655;0,206656
1656;0,211941
1657;0,229228
1658;0,239908
1659;0,239061
1660;0,239142
1661;0,236037
1662;0,226348
1663;0,229273
1664;0,258272
1665;0,215053
1666;0,253451
1667;0,247250
1668;0,261866
1669;0,250270
1670;0,277328
1671;0,223652
1672;0,212134
1673;0,228422
1674;0,238376
1675;0,219028
1676;0,233624
1677;0,235671
1678;0,227333
1679;0,211397
1680;0,210670
1681;0,241037
1682;0,234945
1683;0,210537
1684;0,234509
1685;0,227360
1686;0,217761
1687;0,223070
1688;0,224853
1689;0,219013
1690;0,215322
1691;0,215337
1692;0,218215
1693;0,210708
1694;0,210052
1695;0,207221
1696;0,214649
1697;0,223910
1698;0,217113
1699;0,345797
1700;0,215330
1701;0,230507
1702;0,283323
1703;0,231572
1704;0,229798
1705;0,215647
1706;0,213631
1707;0,213184
1708;0,227469
1709;0,213932
1710;0,215682
1711;0,218364
1712;0,217344
1713;0,214598
1714;0,219791
1715;0,220981
1716;0,211458
1717;0,222268
1718;0,219525
1719;0,220619
1720;0,219565
1721;0,221280
1722;0,219305
1723;0,217849
1724;0,219898
1725;0,221179
1726;0,223075
1727;0,225266
1728;0,222625
1729;0,217244
1730;0,223949
1731;0,220057
1732;0,226206
1733;0,224228
1734;0,218067
1735;0,224153
1736;0,230135
1737;0,227172
1738;0,222332
1739;0,231892
1740;0,221184
1741;0,228850
1742;0,228583
1743;0,225827
1744;0,234262
1745;0,227224
1746;0,230939
1747;0,226790
1748;0,231692
1749;0,230378
1750;0,233317
1751;0,229856
1752;0,231753
1753;0,230514
1754;0,231639
1755;0,230416
1756;0,229551
1757;0,234438
1758;0,231492
1759;0,232371
1760;0,232296
1761;0,230839
1762;0,231473
1763;0,236088
1764;0,226037
1765;0,233609
1766;0,226969
1767;0,241588
1768;0,232208
1769;0,241438
1770;0,232422
1771;0,232900
1772;0,235292
1773;0,231666
1774;0,240017
1775;0,226993
1776;0,254083
1777;0,240351
1778;0,240016
1779;0,233156
1780;0,244662
1781;0,235456
1782;0,237484
1783;0,235759
1784;0,242601
1785;0,239311
1786;0,241370
1787;0,243578
1788;0,243538
1789;0,236432
1790;0,239165
1791;0,238710
1792;0,245891
1793;0,237508
1794;0,234757
1795;0,242521
1796;0,240465
1797;0,250152
1798;0,241113
1799;0,242775
1800;0,242386
1801;0,249798
1802;0,245117
1803;0,245827
1804;0,259300
1805;0,251030
1806;0,252367
1807;0,243083
1808;0,240498
1809;0,251153
1810;0,241083
1811;0,252542
1812;0,241630
1813;0,249962
1814;0,243318
1815;0,253638
1816;0,241733
1817;0,255404
1818;0,244959
1819;0,252479
1820;0,240763
1821;0,260366
1822;0,246942
1823;0,248139
1824;0,247339
1825;0,255509
1826;0,241264
1827;0,247081
1828;0,250965
1829;0,244316
1830;0,252465
1831;0,248337
1832;0,247579
1833;0,250506
1834;0,247969
1835;0,244593
1836;0,254255
1837;0,251994
1838;0,259286
1839;0,284685
1840;0,285246
1841;0,284348
1842;0,306014
1843;0,318574
1844;0,304895
1845;0,313172
1846;0,257324
1847;0,256542
1848;0,288667
1849;0,265196
1850;0,334625
1851;0,256807
1852;0,263342
1853;0,313200
1854;0,292473
1855;0,324412
1856;0,289812
1857;0,275123
1858;0,325185
1859;0,346732
1860;0,302700
1861;0,316633
1862;0,277124
1863;0,282971
1864;0,295122
1865;0,285985
1866;0,269828
1867;0,258042
1868;0,306345
1869;0,319401
1870;0,298017
1871;0,269753
1872;0,289068
1873;0,277550
1874;0,257872
